hurst,unitroot_pp,unitroot_kpss,stability,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,flat_spots,entropy,crossing_points,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
0.7809053076320304,-8.007857624314665,0.32603092783505144,0.0,0.0033055675679849635,0.5195785235018587,0.2191011745638344,0.6271331517729777,0.0,1.4901291884554342e-08,2.8939468310167835e-10,11,0.9084496903145963,0,-0.007575757575757601,0.022095959595959596,-0.009090909090909082,0.03181818181818181,-0.011111111111111122,0.0351851851851852
0.7809053076320304,-6.508357412197252,0.3426160518744364,0.0,0.17609254853997247,0.2659821415269951,0.2191011745638344,0.0,0.0,1.4901161193847656e-08,3.646428894700457e-09,11,0.8183411693928219,0,0.3665697490676948,0.19573875057814186,-0.42765795658786115,0.1839927821046328,-0.45603602472777477,0.20842468490592572
0.7809053076320304,-7.81515523321623,0.3244765342960289,0.0,0.17560076923000403,0.2723288630651515,0.41407468586922536,0.26286225207298763,0.0,1.4902002098016364e-08,8.015068147805411e-11,11,0.795705479303856,0,0.379355400696864,0.20988342331839036,-0.21376680921222113,0.1309062816798506,-0.5079696444514471,0.25941332969812514
0.7809053076320304,-9.151317765317046,0.16084467929956345,0.0,0.32589989024065835,0.11917504227146256,0.3506880949190622,2.7109492768901475,0.0,1.4901161193847656e-08,9.887678072472628e-24,11,0.805083268832612,1,0.3020296643247463,0.26033994904510216,-0.04477859167372189,0.10559437890182465,-0.5101026977655996,0.26992256888751365
0.7809053076320304,-4.438112248695674,0.1162463900940224,0.0,0.33367142358709057,0.19612359274398367,0.2809900289438155,6.922547791575646,0.0,0.8095567999355139,0.8095567999355139,11,0.7667013001592056,1,0.32588259441707723,0.38934558379050305,0.16547842401500934,0.1806774461524381,-0.47119123687813785,0.2645890977174995
0.7809053076320304,8.225247815783035,0.25484240539527403,0.0,0.253341308226464,0.28473782074955134,0.21527744464274295,6.577735750427492,0.0,0.853373836361245,0.853373836361245,11,0.8115261022621381,1,0.4327802659132125,0.32884680598017146,0.3759014423076923,0.3321721906492695,-0.36018359150889273,0.19960798649067216
0.7809053076320304,-7.4878858112882005,0.2710392234147711,0.0,0.4218254050391563,0.22650118570994937,0.17498661835539667,14.496753909534098,0.0,0.6075690863011499,3.820743497967074e-14,11,0.7121312418646613,1,0.568784441216481,0.4948686746072149,-0.17005721675745586,0.1696788658763444,-0.19510149979494998,0.19903508008700602
0.7809053076320304,-8.54817853529698,0.2520831476539537,0.0,0.4252732887827872,0.2381387484429602,0.47870107140612117,6.844797681375266,0.0,0.9853516373671432,0.0,11,0.72746620022923,1,0.5652826549029544,0.4869365055726532,-0.007678680838594543,0.18387073790168545,-0.4650558643321889,0.39899315157203324
0.7809053076320304,-9.608041075108899,0.17273196183562559,0.08917576080205837,0.48117182916708506,0.19580177236877538,0.4744015904483331,6.163692565913134,2.024126188436298,0.9999999850988388,0.0,11,0.7280796368073,2,0.5418818206015439,0.5542038253915302,0.039815217175202935,0.1974949316241349,-0.4676811358806729,0.40173781685696847
0.7809053076320304,-9.708235573802595,0.11197852295234313,0.08822968787228977,0.5536285795760809,0.18983627179190016,0.5103267523470159,6.281870185423348,1.9814057690230702,0.9999999850987596,7.040752719210253e-13,11,0.7026924864821112,2,0.5625702032063716,0.7804372486484845,0.04749103942652318,0.1973217939813996,-0.459967871773207,0.3965025746713344
0.7809053076320304,-9.25745549709371,0.07862773555465725,0.08337102798956147,0.6370933986171927,0.17547679835983682,0.5115698983633379,6.200604304363884,1.7691890815667943,0.9999999850987576,1.05123037593209e-12,11,0.6466553877333956,2,0.5800193512673685,1.01402534135965,0.05037147410028768,0.18496709539660658,-0.4652922230423405,0.41298016269147303
0.7809053076320304,-8.486430557068221,0.08539432263103268,0.07736466371860455,0.6350418814021793,0.1425351651819702,0.5125049407606935,5.668441112380785,1.523453566032703,0.9999999850988276,2.017923971253194e-13,11,0.6560358769986367,2,0.61431845856314,1.1105569269855164,0.0551556948798328,0.15080922134544014,-0.46634536482893696,0.4376608645143588
0.7809053076320304,-8.03235431740428,0.1163519782592782,0.07321523938470793,0.652003719722729,0.14651202592740264,0.47073148053351854,5.437807156860419,1.3644163369770108,0.9999999850988388,0.0,11,0.6430527803552327,2,0.654852570611907,1.140040767465392,0.05424938546290025,0.15269065822920488,-0.4633689839572192,0.39878520975721354
0.7809053076320304,-7.64374309897013,0.15728857523800693,0.041995421191664224,0.6530089793100787,0.15837941284854876,0.4562106829053307,5.433206197855182,1.407990743582271,0.9999999850988036,7.325629696832857e-13,10,0.6326716450979083,2,0.6880769983367576,1.1412200748089567,0.05491259014320056,0.16718720432366557,-0.46129597661820476,0.40807955204800656
0.7809053076320304,-8.248058842514837,0.17336116343648222,0.07100246890576238,0.6746252557856546,0.1552012191401736,0.39581606207786707,5.064668585643678,1.2894632425120809,0.9999999850988388,0.0,9,0.6213160084202985,2,0.7052899023307093,1.148157430706617,0.06508255239129522,0.18759612275427287,-0.4523203001041422,0.3772013497016248
0.7809053076320304,-9.089225810400766,0.13515181032352777,0.057719165300005634,0.6241058233574162,0.13941186138312678,0.3422536966014073,3.5505690667961134,1.5769760499424352,0.9999999850986119,1.2771278369902219e-12,8,0.6320845404937545,3,0.6690149672943881,1.1520883607798436,0.12302583636697098,0.254613965998294,-0.4362704272515825,0.3806451325379141
0.7809053076320304,-8.237104243911052,0.07480989661372492,0.021209429824561418,0.565357881084898,0.13722572580029918,0.3174669070254214,4.519815158607908,1.350476445343225,0.9999999850988388,0.0,7,0.614567859204253,3,0.6081140350877192,1.1547583391043394,0.21920143801168515,0.2505583410595354,-0.430065128772454,0.3648636278185169
0.7809053076320304,-5.165614410549229,0.09298044999158651,0.00015921546005191707,0.5878215488098026,0.1641564327092848,0.34623658838936716,5.383714446319175,0.7446596122247674,0.9999999850988388,0.3861186018270581,6,0.5313722535869921,3,0.6267834823574655,1.1803890763447478,0.2976373088597333,0.307863401333702,-0.4316202556564089,0.3684077379806523
0.7809053076320304,-4.6780249288413005,0.15054705880949304,0.022903732748292348,0.7749675272490095,0.1525249978962832,0.2922992536726036,1.9104307281744362,0.2779922964210029,0.9999999850988388,0.0,5,0.4526710003076582,3,0.7209366101853149,1.3912581599658127,0.270595391394941,0.27788774642815894,-0.37166205913321115,0.2945128927992614
0.7809053076320304,-6.739697544276256,0.1781717884659061,0.17063041907514448,0.9463638715249396,0.18316863556679486,0.18047294787421297,2.4222130292856505,0.04228026244849575,0.9999999850988388,0.0,4,0.40155061168991657,3,0.7753191233140655,1.5970343653373749,0.2631182120493863,0.28519956643221334,-0.2727004161405355,0.22245822428709275
0.7809053076320304,-7.414351817534822,0.18318507655888516,0.1496829057943401,0.9436103666276573,0.2536806150382405,0.23814933402442667,1.4211307382065215,2.7238206877672012e-05,0.9999999850988388,0.0,4,0.3880151954976809,3,0.7827866249490228,1.637894513430782,0.32643252841664283,0.3898324753585101,-0.30616740088105726,0.23443967760933135
0.7809053076320304,-7.47747673082832,0.1822080142113726,0.0550419053361471,0.9456649560874321,0.2607468094297254,0.2762190423730114,1.3037004065741093,0.2460962558921952,0.9999999850988388,0.0,4,0.39291498789898954,3,0.7829891468194153,1.6128430976504502,0.33370632162065184,0.40993027883644545,-0.27929899323124985,0.22392628411446264
0.8185330985965711,-7.5467214625272465,0.17062642656095647,0.00034781732029438443,0.9494656619652475,0.25668429999126713,0.18412967683482484,1.1632455651441664,0.6446010045574775,0.9999999850988239,8.447480050012141e-15,4,0.4002369384664566,3,0.7815497193937564,1.5842511521643305,0.33423186856598436,0.42009697775444604,-0.23885771776771975,0.1510646502302483
0.8251090856189648,-7.971377855110017,0.13790087837159892,0.01776691650896305,0.8914987467407842,0.22932726734045222,0.19354257139197237,1.07707964519587,0.5623633979705303,0.9999999850988388,0.0,4,0.3821762361072201,4,0.761133007495269,1.6436984821682805,0.3736260441207967,0.47994190221422356,-0.25166728733153326,0.1307587330071182
0.8635502667580116,-8.038618869276174,0.1155249179249823,0.056672133267803085,0.8822701100446392,0.19795368364998744,0.14617251064963546,1.0444072511863418,0.41283540879936276,0.9999999850988387,1.5229985752579158e-13,4,0.4247838141610195,4,0.7661137553135536,1.6788250608447415,0.3296490917818256,0.4075917134614503,-0.25584764613292943,0.11424387088345359
0.8932473292414517,-8.13555657559823,0.12516395108253903,0.141660507514166,0.8340209860266872,0.25156680442399976,0.1046827916106488,1.2031632429444021,0.14219010519590958,0.9999999850956015,2.473924610332366e-11,4,0.5305106183202742,5,0.7389751170238973,1.4360913651018745,0.3424655744684966,0.4369784791215217,-0.2154961668178702,0.10041497795626596
0.9171522991672392,-6.610541687884476,0.19103809368668342,0.20494985572798877,0.5197963336733111,0.2387616279517144,0.05986543003238729,2.0192578227426536,0.005248349999652448,0.9999999850988388,0.7979036659879797,4,0.662326896302646,5,0.6308267696066963,0.8101355659309988,0.37584921889326467,0.5101857803141733,-0.17942793652602476,0.10150652726486438
0.9020981751779998,-1.2234265634496024,0.303969557858478,0.16930609015807327,0.4259426596026441,0.28223153304599435,0.029935904371459664,1.9660395499717733,0.000619242655937511,0.9596459159522972,0.9596459159522972,7,0.6783864204534523,4,0.6018716642432962,0.6100248320777911,0.48213624785003595,0.6077472013673811,-0.08098451766574037,0.07255639198463261
